# Discharge.ft^3/s.velq@03254520.20180201.csv generated at 2018-07-09 04:22:13 (UTC+00:00) by AQUARIUS 18.1.204.0
# 
# Time series identifier: Discharge.ft^3/s.velq@03254520
# Location: LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY
# UTC offset: (UTC-05:00)
# Value units: ft^3/s
# Value parameter: Discharge
# Interpolation type: Instantaneous Values
# Time series type: Derived
# 
# Export options: Corrected signal from 2018-02-01T05:00:00Z to 2018-07-09T04:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-05:00), Value, Approval Level, Grade, Qualifiers
2018-02-02T16:45:00Z,2018-02-02 11:45:00,4803.3364690221,Working,50,
2018-02-02T17:00:00Z,2018-02-02 12:00:00,4798.54562204411,Working,50,
2018-02-02T17:15:00Z,2018-02-02 12:15:00,4793.75477506613,Working,50,
2018-02-02T17:30:00Z,2018-02-02 12:30:00,4763.68916237039,Working,50,
2018-02-02T17:45:00Z,2018-02-02 12:45:00,4758.91883840809,Working,50,
2018-02-02T18:00:00Z,2018-02-02 13:00:00,4779.38223413218,Working,50,
2018-02-02T18:15:00Z,2018-02-02 13:15:00,4749.37819048348,Working,50,
2018-02-02T18:30:00Z,2018-02-02 13:30:00,4744.60786652118,Working,50,
2018-02-02T18:45:00Z,2018-02-02 13:45:00,4719.44568637113,Working,50,
2018-02-02T19:00:00Z,2018-02-02 14:00:00,4780.61065720312,Working,50,
2018-02-02T19:15:00Z,2018-02-02 14:15:00,4730.29689463427,Working,50,
2018-02-02T19:30:00Z,2018-02-02 14:30:00,4730.28638731277,Working,50,
2018-02-02T19:45:00Z,2018-02-02 14:45:00,4725.51606335047,Working,50,
2018-02-02T20:00:00Z,2018-02-02 15:00:00,4720.74573938816,Working,50,
2018-02-02T20:15:00Z,2018-02-02 15:15:00,4736.26461133033,Working,50,
2018-02-02T20:30:00Z,2018-02-02 15:30:00,4650.39907279719,Working,50,
2018-02-02T20:45:00Z,2018-02-02 15:45:00,4650.38870109033,Working,50,
2018-02-02T21:00:00Z,2018-02-02 16:00:00,4645.67994617507,Working,50,
2018-02-02T21:15:00Z,2018-02-02 16:15:00,4706.41375285825,Working,50,
2018-02-02T21:30:00Z,2018-02-02 16:30:00,4701.64342889595,Working,50,
2018-02-02T21:45:00Z,2018-02-02 16:45:00,4717.08011836563,Working,50,
2018-02-02T22:00:00Z,2018-02-02 17:00:00,4667.17695172503,Working,50,
2018-02-02T22:15:00Z,2018-02-02 17:15:00,4642.28166118859,Working,50,
2018-02-02T22:30:00Z,2018-02-02 17:30:00,4642.27124427684,Working,50,
2018-02-02T22:45:00Z,2018-02-02 17:45:00,4617.41704497664,Working,50,
2018-02-02T23:00:00Z,2018-02-02 18:00:00,4652.91708676854,Working,50,
2018-02-02T23:15:00Z,2018-02-02 18:15:00,4587.91565980821,Working,50,
2018-02-02T23:30:00Z,2018-02-02 18:30:00,4583.22742790863,Working,50,
2018-02-02T23:45:00Z,2018-02-02 18:45:00,4623.34371564133,Working,50,
2018-02-03T00:00:00Z,2018-02-02 19:00:00,4618.61443771039,Working,50,
2018-02-03T00:15:00Z,2018-02-02 19:15:00,4593.86289869347,Working,50,
2018-02-03T00:30:00Z,2018-02-02 19:30:00,4624.41828108881,Working,50,
2018-02-03T00:45:00Z,2018-02-02 19:45:00,4604.42660391756,Working,50,
2018-02-03T01:00:00Z,2018-02-02 20:00:00,4599.69732598662,Working,50,
2018-02-03T01:15:00Z,2018-02-02 20:15:00,4634.89730954619,Working,50,
2018-02-03T01:30:00Z,2018-02-02 20:30:00,4595.00630809779,Working,50,
2018-02-03T01:45:00Z,2018-02-02 20:45:00,4630.19655080561,Working,50,
2018-02-03T02:00:00Z,2018-02-02 21:00:00,4610.26610814278,Working,50,
2018-02-03T02:15:00Z,2018-02-02 21:15:00,4581.05610158507,Working,50,
2018-02-03T02:30:00Z,2018-02-02 21:30:00,4581.0458591427,Working,50,
2018-02-03T02:45:00Z,2018-02-02 21:45:00,4596.25536378238,Working,50,
2018-02-03T03:00:00Z,2018-02-02 22:00:00,4576.38554786275,Working,50,
2018-02-03T03:15:00Z,2018-02-02 22:15:00,4547.27643771783,Working,50,
2018-02-03T03:30:00Z,2018-02-02 22:30:00,4606.72375111637,Working,50,
2018-02-03T03:45:00Z,2018-02-02 22:45:00,4586.89429376185,Working,50,
2018-02-03T04:00:00Z,2018-02-02 23:00:00,4522.82720543952,Working,50,
2018-02-03T04:15:00Z,2018-02-02 23:15:00,4537.99626261858,Working,50,
2018-02-03T04:30:00Z,2018-02-02 23:30:00,4553.12496123251,Working,50,
2018-02-03T04:45:00Z,2018-02-02 23:45:00,4587.95171016771,Working,50,
2018-02-03T05:00:00Z,2018-02-03 00:00:00,4568.20301439119,Working,50,
2018-02-03T05:15:00Z,2018-02-03 00:15:00,4508.97776752845,Working,50,
2018-02-03T05:30:00Z,2018-02-03 00:30:00,4484.64991654768,Working,50,
2018-02-03T05:45:00Z,2018-02-03 00:45:00,4504.35790370914,Working,50,
2018-02-03T06:00:00Z,2018-02-03 01:00:00,4524.06580197507,Working,50,
2018-02-03T06:15:00Z,2018-02-03 01:15:00,4504.33759661542,Working,50,
2018-02-03T06:30:00Z,2018-02-03 01:30:00,4495.12832961737,Working,50,
2018-02-03T06:45:00Z,2018-02-03 01:45:00,4558.81108370027,Working,50,
2018-02-03T07:00:00Z,2018-02-03 02:00:00,4534.46323122798,Working,50,
2018-02-03T07:15:00Z,2018-02-03 02:15:00,4475.4203090724,Working,50,
2018-02-03T07:30:00Z,2018-02-03 02:30:00,4470.8307780825,Working,50,
2018-02-03T07:45:00Z,2018-02-03 02:45:00,4446.60404575333,Working,50,
2018-02-03T08:00:00Z,2018-02-03 03:00:00,4505.50545177656,Working,50,
2018-02-03T08:15:00Z,2018-02-03 03:15:00,4461.64160700361,Working,50,
2018-02-03T08:30:00Z,2018-02-03 03:30:00,4461.63149790452,Working,50,
2018-02-03T08:45:00Z,2018-02-03 03:45:00,4437.44521303598,Working,50,
2018-02-03T09:00:00Z,2018-02-03 04:00:00,4398.24172952286,Working,50,
2018-02-03T09:15:00Z,2018-02-03 04:15:00,4398.23175376704,Working,50,
2018-02-03T09:30:00Z,2018-02-03 04:30:00,4452.43221772653,Working,50,
2018-02-03T09:45:00Z,2018-02-03 04:45:00,4423.72709326262,Working,50,
2018-02-03T10:00:00Z,2018-02-03 05:00:00,4453.59016943099,Working,50,
2018-02-03T10:15:00Z,2018-02-03 05:15:00,4429.50478097524,Working,50,
2018-02-03T10:30:00Z,2018-02-03 05:30:00,4444.37074888608,Working,50,
2018-02-03T10:45:00Z,2018-02-03 05:45:00,4469.35202505957,Working,50,
2018-02-03T11:00:00Z,2018-02-03 06:00:00,4445.32708555598,Working,50,
2018-02-03T11:15:00Z,2018-02-03 06:15:00,4401.98781323405,Working,50,
2018-02-03T11:30:00Z,2018-02-03 06:30:00,4431.44761488555,Working,50,
2018-02-03T11:45:00Z,2018-02-03 06:45:00,4388.22932936346,Working,50,
2018-02-03T12:00:00Z,2018-02-03 07:00:00,4388.21922026436,Working,50,
2018-02-03T12:15:00Z,2018-02-03 07:15:00,4364.35571502125,Working,50,
2018-02-03T12:30:00Z,2018-02-03 07:30:00,4374.46073639377,Working,50,
2018-02-03T12:45:00Z,2018-02-03 07:45:00,4346.09843749457,Working,50,
2018-02-03T13:00:00Z,2018-02-03 08:00:00,4365.28167441398,Working,50,
2018-02-03T13:15:00Z,2018-02-03 08:15:00,4317.80674662651,Working,50,
2018-02-03T13:30:00Z,2018-02-03 08:30:00,4332.39038237256,Working,50,
2018-02-03T13:45:00Z,2018-02-03 08:45:00,4346.93365955349,Working,50,
2018-02-03T14:00:00Z,2018-02-03 09:00:00,4304.15922935217,Working,50,
2018-02-03T14:15:00Z,2018-02-03 09:15:00,4337.75459757369,Working,50,
2018-02-03T14:30:00Z,2018-02-03 09:30:00,4290.52173228142,Working,50,
2018-02-03T14:45:00Z,2018-02-03 09:45:00,4347.60744735193,Working,50,
2018-02-03T15:00:00Z,2018-02-03 10:00:00,4262.43178979119,Working,50,
2018-02-03T15:15:00Z,2018-02-03 10:15:00,4276.87421500708,Working,50,
2018-02-03T15:30:00Z,2018-02-03 10:30:00,4267.89167162234,Working,50,
2018-02-03T15:45:00Z,2018-02-03 10:45:00,4263.48585648893,Working,50,
2018-02-03T16:00:00Z,2018-02-03 11:00:00,4259.08004135551,Working,50,
2018-02-03T16:15:00Z,2018-02-03 11:15:00,4292.42011289788,Working,50,
2018-02-03T16:30:00Z,2018-02-03 11:30:00,4245.87230039386,Working,50,
2018-02-03T16:45:00Z,2018-02-03 11:45:00,4241.46648526045,Working,50,
2018-02-03T17:00:00Z,2018-02-03 12:00:00,4161.88141860765,Working,50,
2018-02-03T17:15:00Z,2018-02-03 12:15:00,4213.87958549005,Working,50,
2018-02-03T17:30:00Z,2018-02-03 12:30:00,4171.98186147836,Working,50,
2018-02-03T17:45:00Z,2018-02-03 12:45:00,4186.37085922478,Working,50,
2018-02-03T18:00:00Z,2018-02-03 13:00:00,4158.94988176203,Working,50,
2018-02-03T18:15:00Z,2018-02-03 13:15:00,4210.63548376513,Working,50,
2018-02-03T18:30:00Z,2018-02-03 13:30:00,4168.91356404583,Working,50,
2018-02-03T18:45:00Z,2018-02-03 13:45:00,4183.18534458163,Working,50,
2018-02-03T19:00:00Z,2018-02-03 14:00:00,4081.42513640305,Working,50,
2018-02-03T19:15:00Z,2018-02-03 14:15:00,4118.6145345751,Working,50,
2018-02-03T19:30:00Z,2018-02-03 14:30:00,4188.60640809803,Working,50,
2018-02-03T19:45:00Z,2018-02-03 14:45:00,4124.18197702286,Working,50,
2018-02-03T20:00:00Z,2018-02-03 15:00:00,4082.79220860622,Working,50,
2018-02-03T20:15:00Z,2018-02-03 15:15:00,4129.63224530707,Working,50,
2018-02-03T20:30:00Z,2018-02-03 15:30:00,4088.34010767769,Working,50,
2018-02-03T20:45:00Z,2018-02-03 15:45:00,4065.56930480143,Working,50,
2018-02-03T21:00:00Z,2018-02-03 16:00:00,4024.41397080604,Working,50,
2018-02-03T21:15:00Z,2018-02-03 16:15:00,4089.42364758106,Working,50,
2018-02-03T21:30:00Z,2018-02-03 16:30:00,4015.87594780718,Working,50,
2018-02-03T21:45:00Z,2018-02-03 16:45:00,4029.97192405059,Working,50,
2018-02-03T22:00:00Z,2018-02-03 17:00:00,4039.73020449264,Working,50,
2018-02-03T22:15:00Z,2018-02-03 17:15:00,4021.39481429917,Working,50,
2018-02-03T22:30:00Z,2018-02-03 17:30:00,4035.41261703744,Working,50,
2018-02-03T22:45:00Z,2018-02-03 17:45:00,4008.53859582814,Working,50,
2018-02-03T23:00:00Z,2018-02-03 18:00:00,4004.25004095242,Working,50,
2018-02-03T23:15:00Z,2018-02-03 18:15:00,3981.73325892078,Working,50,
2018-02-03T23:30:00Z,2018-02-03 18:30:00,3941.04687986204,Working,50,
2018-02-03T23:45:00Z,2018-02-03 18:45:00,3955.00609551855,Working,50,
2018-02-04T00:00:00Z,2018-02-03 19:00:00,3946.5165193342,Working,50,
2018-02-04T00:15:00Z,2018-02-03 19:15:00,3942.26705121106,Working,50,
2018-02-04T00:30:00Z,2018-02-03 19:30:00,3919.9065731426,Working,50,
2018-02-04T00:45:00Z,2018-02-03 19:45:00,3911.45604066374,Working,50,
2018-02-04T01:00:00Z,2018-02-03 20:00:00,3853.06884732624,Working,50,
2018-02-04T01:15:00Z,2018-02-03 20:15:00,3844.73544596383,Working,50,
2018-02-04T01:30:00Z,2018-02-03 20:30:00,3876.55182290938,Working,50,
2018-02-04T01:45:00Z,2018-02-03 20:45:00,3854.36714913331,Working,50,
2018-02-04T02:00:00Z,2018-02-03 21:00:00,3832.37158391589,Working,50,
2018-02-04T02:15:00Z,2018-02-03 21:15:00,3846.31770714137,Working,50,
2018-02-04T02:30:00Z,2018-02-03 21:30:00,3828.37216222473,Working,50,
2018-02-04T02:45:00Z,2018-02-03 21:45:00,3816.41784684014,Working,50,
2018-02-04T03:00:00Z,2018-02-03 22:00:00,3794.56520665912,Working,50,
2018-02-04T03:15:00Z,2018-02-03 22:15:00,3776.69449065903,Working,50,
2018-02-04T03:30:00Z,2018-02-03 22:30:00,3790.5845230841,Working,50,
2018-02-04T03:45:00Z,2018-02-03 22:45:00,3822.26173502024,Working,50,
2018-02-04T04:00:00Z,2018-02-03 23:00:00,3814.25190876698,Working,50,
2018-02-04T04:15:00Z,2018-02-03 23:15:00,3774.70553255957,Working,50,
2018-02-04T04:30:00Z,2018-02-03 23:30:00,3752.98377091285,Working,50,
2018-02-04T04:45:00Z,2018-02-03 23:45:00,3788.47463462868,Working,50,
2018-02-04T05:00:00Z,2018-02-04 00:00:00,3762.78972809984,Working,50,
2018-02-04T05:15:00Z,2018-02-04 00:15:00,3727.35619579035,Working,50,
2018-02-04T05:30:00Z,2018-02-04 00:30:00,3723.42165483738,Working,50,
2018-02-04T05:45:00Z,2018-02-04 00:45:00,3701.81211597418,Working,50,
2018-02-04T06:00:00Z,2018-02-04 01:00:00,3764.53963404617,Working,50,
2018-02-04T06:15:00Z,2018-02-04 01:15:00,3690.07320912279,Working,50,
2018-02-04T06:30:00Z,2018-02-04 01:30:00,3711.60936558873,Working,50,
2018-02-04T06:45:00Z,2018-02-04 01:45:00,3703.74895007256,Working,50,
2018-02-04T07:00:00Z,2018-02-04 02:00:00,3664.65138263384,Working,50,
2018-02-04T07:15:00Z,2018-02-04 02:15:00,3682.22427066963,Working,50,
2018-02-04T07:30:00Z,2018-02-04 02:30:00,3695.87120177687,Working,50,
2018-02-04T07:45:00Z,2018-02-04 02:45:00,3688.01078626071,Working,50,
2018-02-04T08:00:00Z,2018-02-04 03:00:00,3649.06279428977,Working,50,
2018-02-04T08:15:00Z,2018-02-04 03:15:00,3635.41743324983,Working,50,
2018-02-04T08:30:00Z,2018-02-04 03:30:00,3627.66907578649,Working,50,
2018-02-04T08:45:00Z,2018-02-04 03:45:00,3666.54364417748,Working,50,
2018-02-04T09:00:00Z,2018-02-04 04:00:00,3645.13989513049,Working,50,
2018-02-04T09:15:00Z,2018-02-04 04:15:00,3623.77353995045,Working,50,
2018-02-04T09:30:00Z,2018-02-04 04:30:00,3637.34560095845,Working,50,
2018-02-04T09:45:00Z,2018-02-04 04:45:00,3633.44845387244,Working,50,
2018-02-04T10:00:00Z,2018-02-04 05:00:00,3633.43986984802,Working,50,
2018-02-04T10:15:00Z,2018-02-04 05:15:00,3633.4312858236,Working,50,
2018-02-04T10:30:00Z,2018-02-04 05:30:00,3633.42270179918,Working,50,
2018-02-04T10:45:00Z,2018-02-04 05:45:00,3612.11256096757,Working,50,
2018-02-04T11:00:00Z,2018-02-04 06:00:00,3590.83981400291,Working,50,
2018-02-04T11:15:00Z,2018-02-04 06:15:00,3612.09547528408,Working,50,
2018-02-04T11:30:00Z,2018-02-04 06:30:00,3573.428596238,Working,50,
2018-02-04T11:45:00Z,2018-02-04 06:45:00,3604.33857497899,Working,50,
2018-02-04T12:00:00Z,2018-02-04 07:00:00,3617.81694540627,Working,50,
2018-02-04T12:15:00Z,2018-02-04 07:15:00,3583.09480258755,Working,50,
